employee_number,transaction_date,effective_date,employee_status_code,employee_type_code,fullpart_time_code,scheduled_fte,job_code,job_family_code,company_code,location_code,org_1_code,org_2_code,last_hire_date,seniority_date,date_in_job,termination_date,termination_reason_code,termination_type_code,salaryhourly_code,earning_group_code,pay_group_code,supervisor_employee_number,orglvl1reportcategory
100211,2018-10-08,2018-10-08,T,RFT,F,1.0,95LEG3,LEGAL,ALPNC,111,250,40,2018-06-08,2018-06-08,2018-06-08,2018-10-08,100,V,S,EG05,PG03,,Operations
100212,2018-06-08,2018-06-08,A,RFT,F,1.0,27HR3,HR,WSTMF,108,180,110,2018-06-08,2018-06-08,2018-06-08,,,,S,EG02,PG03,100320.0,Operations
100212,2018-07-03,2018-07-03,A,RFT,F,1.0,28HR4,HR,WSTMF,108,180,110,2018-06-08,2018-06-08,2018-07-03,,,,S,EG08,PG03,100320.0,Operations
100212,2023-03-03,2023-03-03,A,RFT,F,1.0,29HR5,HR,WSTMF,108,180,110,2018-06-08,2018-06-08,2023-03-03,,,,S,EG07,PG03,100320.0,Operations
100212,2024-12-22,2024-12-22,L,RFT,F,1.0,29HR5,HR,WSTMF,108,180,110,2018-06-08,2018-06-08,2023-03-03,,,,S,EG07,PG03,100320.0,Operations
100212,2025-02-01,2025-02-01,A,RFT,F,1.0,29HR5,HR,WSTMF,108,180,110,2018-06-08,2018-06-08,2023-03-03,,,,S,EG07,PG03,100320.0,Operations
100212,2025-06-30,2025-06-30,A,RFT,F,1.0,30HR6,HR,WSTMF,108,180,110,2018-06-08,2018-06-08,2025-06-30,,,,S,EG04,PG03,100320.0,Operations
100213,2018-06-11,2018-06-11,A,RFT,F,1.0,13CSR1,CSR,WSTMF,105,30,70,2018-06-11,2018-06-11,2018-06-11,,,,H,EG01,PG03,101914.0,Operations
100213,2020-08-21,2020-08-21,A,RFT,F,1.0,06ACC1,ACCTG,WSTMF,105,30,70,2018-06-11,2018-06-11,2020-08-21,,,,H,EG09,PG03,101914.0,Operations
100213,2022-08-19,2022-08-19,T,RFT,F,1.0,06ACC1,ACCTG,WSTMF,105,30,70,2018-06-11,2018-06-11,2020-08-21,2022-08-19,100,V,H,EG09,PG03,101914.0,Operations
100214,2018-06-12,2018-06-12,A,RFT,F,1.0,50OPS3,OPS,PRMRE,122,80,80,2018-06-12,2018-06-12,2018-06-12,,,,S,EG06,PG02,,Operations
100214,2018-10-02,2018-10-02,T,RFT,F,1.0,50OPS3,OPS,PRMRE,122,80,80,2018-06-12,2018-06-12,2018-06-12,2018-10-02,100,V,S,EG06,PG02,,Operations
100215,2018-06-12,2018-06-12,A,RFT,F,1.0,01ADM1,ADMIN,NRTHP,122,70,40,2018-06-12,2018-06-12,2018-06-12,,,,H,EG05,PG05,101370.0,Operations
100215,2019-12-09,2019-12-09,T,RFT,F,1.0,01ADM1,ADMIN,NRTHP,122,70,40,2018-06-12,2018-06-12,2018-06-12,2019-12-09,100,V,H,EG05,PG05,101370.0,Operations
100216,2018-06-15,2018-06-15,A,RFT,F,1.0,45SAL5,SALES,PRMRE,116,160,120,2018-06-15,2018-06-15,2018-06-15,,,,S,EG06,PG02,,Operations
100216,2022-05-16,2022-05-16,T,RFT,F,1.0,45SAL5,SALES,PRMRE,116,160,120,2018-06-15,2018-06-15,2018-06-15,2022-05-16,100,V,S,EG06,PG02,,Operations
100217,2018-06-15,2018-06-15,A,RFT,F,1.0,89PRO2,PROJ,NRTHP,116,160,120,2018-06-15,2018-06-15,2018-06-15,,,,H,EG06,PG05,,Operations
100217,2022-06-18,2022-06-18,A,RFT,F,1.0,90PRO3,PROJ,NRTHP,116,160,120,2018-06-15,2018-06-15,2022-06-18,,,,H,EG04,PG05,,Operations
100217,2023-10-31,2023-10-31,L,RFT,F,1.0,90PRO3,PROJ,NRTHP,116,160,120,2018-06-15,2018-06-15,2022-06-18,,,,H,EG04,PG05,,Operations
100217,2024-03-15,2024-03-15,A,RFT,F,1.0,90PRO3,PROJ,NRTHP,116,160,120,2018-06-15,2018-06-15,2022-06-18,,,,H,EG04,PG05,,Operations
100218,2018-06-15,2018-06-15,A,RFT,F,1.0,71MKT2,MKTG,NRTHP,114,50,120,2018-06-15,2018-06-15,2018-06-15,,,,H,EG10,PG05,,Operations
100218,2023-06-08,2023-06-08,A,RFT,F,1.0,72MKT3,MKTG,NRTHP,114,50,120,2018-06-15,2018-06-15,2023-06-08,,,,H,EG09,PG05,,Operations
100219,2018-06-15,2018-06-15,A,RFT,F,1.0,18ENG1,ENGR,NRTHP,115,60,50,2018-06-15,2018-06-15,2018-06-15,,,,S,EG08,PG05,100038.0,Operations
100220,2018-06-15,2018-06-15,A,RPT,P,0.48,07ACC2,ACCTG,WSTMF,124,240,10,2018-06-15,2018-06-15,2018-06-15,,,,H,EG03,PG03,100234.0,Operations
100220,2018-09-25,2018-09-25,A,RPT,P,0.48,08ACC3,ACCTG,WSTMF,124,240,10,2018-06-15,2018-06-15,2018-09-25,,,,H,EG01,PG03,100234.0,Operations
100220,2021-11-12,2021-11-12,T,RPT,P,0.48,08ACC3,ACCTG,WSTMF,124,240,10,2018-06-15,2018-06-15,2018-09-25,2021-11-12,100,V,H,EG01,PG03,100234.0,Operations
100221,2018-06-18,2018-06-18,A,RPT,P,0.73,71MKT2,MKTG,WSTMF,108,30,90,2018-06-18,2018-06-18,2018-06-18,,,,S,EG10,PG03,,Operations
100221,2019-02-12,2019-02-12,T,RPT,P,0.73,71MKT2,MKTG,WSTMF,108,30,90,2018-06-18,2018-06-18,2018-06-18,2019-02-12,100,V,S,EG10,PG03,,Operations
100222,2018-06-19,2018-06-19,A,RFT,F,1.0,36IT3,IT,NRTHP,118,160,90,2018-06-19,2018-06-19,2018-06-19,,,,S,EG07,PG05,100692.0,Operations
100222,2019-07-14,2019-07-14,A,RFT,F,1.0,37IT4,IT,NRTHP,118,160,90,2018-06-19,2018-06-19,2019-07-14,,,,S,EG04,PG05,100692.0,Operations
100223,2018-06-20,2018-06-20,A,RFT,F,1.0,56TRD2,TRD,WSTMF,106,20,90,2018-06-20,2018-06-20,2018-06-20,,,,H,EG02,PG03,,Operations
100223,2018-11-28,2018-11-28,A,RFT,F,1.0,78ANL2,ANLYT,WSTMF,106,20,90,2018-06-20,2018-06-20,2018-11-28,,,,H,EG04,PG03,,Operations
100223,2021-03-28,2021-03-28,T,RFT,F,1.0,78ANL2,ANLYT,WSTMF,106,20,90,2018-06-20,2018-06-20,2018-11-28,2021-03-28,100,V,H,EG04,PG03,,Operations
100224,2018-06-20,2018-06-20,A,CON,F,1.0,03ADM3,ADMIN,PRMRE,121,70,50,2018-06-20,2018-06-20,2018-06-20,,,,S,EG07,PG02,,Operations
100224,2018-08-08,2018-08-08,T,CON,F,1.0,03ADM3,ADMIN,PRMRE,121,70,50,2018-06-20,2018-06-20,2018-06-20,2018-08-08,100,V,S,EG07,PG02,,Operations
100225,2018-06-21,2018-06-21,A,RFT,F,1.0,13CSR1,CSR,WSTMF,118,30,110,2018-06-21,2018-06-21,2018-06-21,,,,H,EG01,PG03,,Operations
100225,2020-06-22,2020-06-22,A,RFT,F,1.0,14CSR2,CSR,WSTMF,118,30,110,2018-06-21,2018-06-21,2020-06-22,,,,H,EG06,PG03,,Operations
100225,2020-11-22,2020-11-22,A,RFT,F,1.0,15CSR3,CSR,WSTMF,118,30,110,2018-06-21,2018-06-21,2020-11-22,,,,H,EG10,PG03,,Operations
100225,2025-03-13,2025-03-13,A,RFT,F,1.0,36IT3,IT,WSTMF,118,30,110,2018-06-21,2018-06-21,2025-03-13,,,,H,EG07,PG03,,Operations
100226,2018-06-21,2018-06-21,A,RFT,F,1.0,57TRD3,TRD,PRMRE,105,230,120,2018-06-21,2018-06-21,2018-06-21,,,,S,EG02,PG02,,Operations
100226,2022-02-20,2022-02-20,A,RFT,F,1.0,43SAL3,SALES,PRMRE,105,230,120,2018-06-21,2018-06-21,2022-02-20,,,,S,EG10,PG02,,Operations
100227,2018-06-22,2018-06-22,A,RFT,F,1.0,19ENG2,ENGR,PRMRE,122,120,100,2018-06-22,2018-06-22,2018-06-22,,,,H,EG01,PG02,100170.0,Operations
100227,2020-05-12,2020-05-12,A,RFT,F,1.0,20ENG3,ENGR,PRMRE,122,120,100,2018-06-22,2018-06-22,2020-05-12,,,,H,EG03,PG02,100170.0,Operations
100228,2018-06-25,2018-06-25,A,RFT,F,1.0,14CSR2,CSR,PRMRE,123,230,70,2018-06-25,2018-06-25,2018-06-25,,,,H,EG06,PG02,,Operations
100228,2019-12-18,2019-12-18,T,RFT,F,1.0,14CSR2,CSR,PRMRE,123,230,70,2018-06-25,2018-06-25,2018-06-25,2019-12-18,101,V,H,EG06,PG02,,Operations
100229,2018-06-25,2018-06-25,A,RFT,F,1.0,06ACC1,ACCTG,WSTMF,111,120,10,2018-06-25,2018-06-25,2018-06-25,,,,H,EG09,PG03,101780.0,Operations
100229,2019-12-23,2019-12-23,T,RFT,F,1.0,06ACC1,ACCTG,WSTMF,111,120,10,2018-06-25,2018-06-25,2018-06-25,2019-12-23,100,V,H,EG09,PG03,101780.0,Operations
100230,2018-06-25,2018-06-25,A,RFT,F,1.0,06ACC1,ACCTG,WSTMF,118,140,60,2018-06-25,2018-06-25,2018-06-25,,,,H,EG09,PG03,101731.0,Operations
100230,2020-01-12,2020-01-12,A,RFT,F,1.0,07ACC2,ACCTG,WSTMF,118,140,60,2018-06-25,2018-06-25,2020-01-12,,,,H,EG03,PG03,101731.0,Operations
100230,2023-06-19,2023-06-19,A,RFT,F,1.0,66TEC2,TECH,WSTMF,118,140,60,2018-06-25,2018-06-25,2023-06-19,,,,H,EG04,PG03,101731.0,Operations
100230,2024-04-19,2024-04-19,A,RFT,F,1.0,67TEC3,TECH,WSTMF,118,140,60,2018-06-25,2018-06-25,2024-04-19,,,,H,EG10,PG03,101731.0,Operations
100231,2018-06-26,2018-06-26,A,RFT,F,1.0,42SAL2,SALES,ALPNC,116,120,60,2018-06-26,2018-06-26,2018-06-26,,,,H,EG10,PG03,101531.0,Operations
100231,2021-02-20,2021-02-20,T,RFT,F,1.0,42SAL2,SALES,ALPNC,116,120,60,2018-06-26,2018-06-26,2018-06-26,2021-02-20,202,V,H,EG10,PG03,101531.0,Operations
100232,2018-06-27,2018-06-27,A,RFT,F,1.0,41SAL1,SALES,PRMRE,121,70,90,2018-06-27,2018-06-27,2018-06-27,,,,H,EG08,PG02,100548.0,Operations
100232,2021-10-11,2021-10-11,T,RFT,F,1.0,41SAL1,SALES,PRMRE,121,70,90,2018-06-27,2018-06-27,2018-06-27,2021-10-11,200,I,H,EG08,PG02,100548.0,Operations
100233,2018-06-27,2018-06-27,A,RFT,F,1.0,62WHS3,WHSE,ALPNC,121,10,100,2018-06-27,2018-06-27,2018-06-27,,,,S,EG01,PG03,,Operations
100233,2022-01-18,2022-01-18,A,RFT,F,1.0,43SAL3,SALES,ALPNC,121,10,100,2018-06-27,2018-06-27,2022-01-18,,,,S,EG10,PG03,,Operations
100234,2018-06-27,2018-06-27,A,RFT,F,1.0,95LEG3,LEGAL,WSTMF,124,240,50,2018-06-27,2018-06-27,2018-06-27,,,,S,EG05,PG03,,Operations
100235,2018-06-28,2018-06-28,A,RFT,F,1.0,13CSR1,CSR,PRMRE,100,30,110,2018-06-28,2018-06-28,2018-06-28,,,,H,EG01,PG02,101389.0,Operations
100235,2019-03-09,2019-03-09,T,RFT,F,1.0,13CSR1,CSR,PRMRE,100,30,110,2018-06-28,2018-06-28,2018-06-28,2019-03-09,202,V,H,EG01,PG02,101389.0,Operations
100236,2018-06-29,2018-06-29,A,RFT,F,1.0,65TEC1,TECH,ALPNC,116,10,60,2018-06-29,2018-06-29,2018-06-29,,,,S,EG08,PG03,102461.0,Operations
100236,2019-11-07,2019-11-07,T,RFT,F,1.0,65TEC1,TECH,ALPNC,116,10,60,2018-06-29,2018-06-29,2018-06-29,2019-11-07,206,I,S,EG08,PG03,102461.0,Operations
100237,2018-07-03,2018-07-03,A,RFT,F,1.0,42SAL2,SALES,NRTHP,104,220,110,2018-07-03,2018-07-03,2018-07-03,,,,H,EG10,PG05,,Operations
100237,2018-08-01,2018-08-01,T,RFT,F,1.0,42SAL2,SALES,NRTHP,104,220,110,2018-07-03,2018-07-03,2018-07-03,2018-08-01,102,V,H,EG10,PG05,,Operations
100238,2018-07-04,2018-07-04,A,RFT,F,1.0,16CSR4,CSR,NRTHP,100,210,90,2018-07-04,2018-07-04,2018-07-04,,,,S,EG10,PG05,,Operations
100238,2018-11-03,2018-11-03,A,RFT,F,1.0,17CSR5,CSR,NRTHP,100,210,90,2018-07-04,2018-07-04,2018-11-03,,,,S,EG07,PG05,,Operations
100238,2019-01-13,2019-01-13,T,RFT,F,1.0,17CSR5,CSR,NRTHP,100,210,90,2018-07-04,2018-07-04,2018-11-03,2019-01-13,100,V,S,EG07,PG05,,Operations
100239,2018-07-05,2018-07-05,A,RFT,F,1.0,71MKT2,MKTG,PRMRE,121,120,120,2018-07-05,2018-07-05,2018-07-05,,,,H,EG10,PG02,101473.0,Operations
100239,2018-10-05,2018-10-05,T,RFT,F,1.0,71MKT2,MKTG,PRMRE,121,120,120,2018-07-05,2018-07-05,2018-07-05,2018-10-05,100,V,H,EG10,PG02,101473.0,Operations
100240,2018-07-05,2018-07-05,A,RPT,P,0.52,79ANL3,ANLYT,NRTHP,121,250,120,2018-07-05,2018-07-05,2018-07-05,,,,S,EG10,PG05,,Operations
100241,2018-07-06,2018-07-06,A,RFT,F,1.0,19ENG2,ENGR,WSTMF,107,150,60,2018-07-06,2018-07-06,2018-07-06,,,,H,EG01,PG03,,Operations
100241,2020-11-03,2020-11-03,T,RFT,F,1.0,19ENG2,ENGR,WSTMF,107,150,60,2018-07-06,2018-07-06,2018-07-06,2020-11-03,205,I,H,EG01,PG03,,Operations
100242,2018-07-06,2018-07-06,A,RPT,P,0.71,16CSR4,CSR,WSTMF,104,60,120,2018-07-06,2018-07-06,2018-07-06,,,,S,EG10,PG03,101066.0,Operations
100242,2020-03-22,2020-03-22,A,RPT,P,0.71,17CSR5,CSR,WSTMF,104,60,120,2018-07-06,2018-07-06,2020-03-22,,,,S,EG07,PG03,101066.0,Operations
100242,2020-11-25,2020-11-25,A,RPT,P,0.71,93PRO6,PROJ,WSTMF,104,60,120,2018-07-06,2018-07-06,2020-11-25,,,,S,EG09,PG03,101066.0,Operations
100242,2023-05-24,2023-05-24,T,RPT,P,0.71,93PRO6,PROJ,WSTMF,104,60,120,2018-07-06,2018-07-06,2020-11-25,2023-05-24,202,V,S,EG09,PG03,101066.0,Operations
100243,2018-07-06,2018-07-06,A,RPT,P,0.48,13CSR1,CSR,WSTMF,122,130,110,2018-07-06,2018-07-06,2018-07-06,,,,H,EG01,PG03,102268.0,Operations
100243,2021-09-26,2021-09-26,T,RPT,P,0.48,13CSR1,CSR,WSTMF,122,130,110,2018-07-06,2018-07-06,2018-07-06,2021-09-26,200,I,H,EG01,PG03,102268.0,Operations
100244,2018-07-06,2018-07-06,A,CON,F,1.0,41SAL1,SALES,NRTHP,121,250,60,2018-07-06,2018-07-06,2018-07-06,,,,H,EG08,PG05,100240.0,Operations
100244,2019-04-17,2019-04-17,A,CON,F,1.0,55TRD1,TRD,NRTHP,121,250,60,2018-07-06,2018-07-06,2019-04-17,,,,H,EG04,PG05,100240.0,Operations
100244,2019-05-16,2019-05-16,T,CON,F,1.0,55TRD1,TRD,NRTHP,121,250,60,2018-07-06,2018-07-06,2019-04-17,2019-05-16,100,V,H,EG04,PG05,100240.0,Operations
100245,2018-07-06,2018-07-06,A,RFT,F,1.0,15CSR3,CSR,ALPNC,119,90,50,2018-07-06,2018-07-06,2018-07-06,,,,S,EG10,PG03,101592.0,Operations
100246,2018-07-06,2018-07-06,A,RFT,F,1.0,79ANL3,ANLYT,PRMRE,118,100,80,2018-07-06,2018-07-06,2018-07-06,,,,S,EG10,PG02,,Operations
100246,2018-11-05,2018-11-05,T,RFT,F,1.0,79ANL3,ANLYT,PRMRE,118,100,80,2018-07-06,2018-07-06,2018-07-06,2018-11-05,205,I,S,EG10,PG02,,Operations
100247,2018-07-09,2018-07-09,A,RFT,F,1.0,48OPS1,OPS,WSTMF,110,220,60,2018-07-09,2018-07-09,2018-07-09,,,,H,EG03,PG03,102768.0,Operations
100247,2019-07-02,2019-07-02,A,RFT,F,1.0,49OPS2,OPS,WSTMF,110,220,60,2018-07-09,2018-07-09,2019-07-02,,,,H,EG05,PG03,102768.0,Operations
100247,2025-05-25,2025-05-25,T,RFT,F,1.0,49OPS2,OPS,WSTMF,110,220,60,2018-07-09,2018-07-09,2019-07-02,2025-05-25,210,I,H,EG05,PG03,102768.0,Operations
100248,2018-07-10,2018-07-10,A,RFT,F,1.0,06ACC1,ACCTG,ALPNC,124,140,100,2018-07-10,2018-07-10,2018-07-10,,,,H,EG09,PG03,100787.0,Operations
100248,2019-12-01,2019-12-01,A,RFT,F,1.0,07ACC2,ACCTG,ALPNC,124,140,100,2018-07-10,2018-07-10,2019-12-01,,,,H,EG03,PG03,100787.0,Operations
100249,2018-07-11,2018-07-11,A,RFT,F,1.0,89PRO2,PROJ,ALPNC,104,240,90,2018-07-11,2018-07-11,2018-07-11,,,,S,EG06,PG03,,Operations
100249,2018-09-14,2018-09-14,T,RFT,F,1.0,89PRO2,PROJ,ALPNC,104,240,90,2018-07-11,2018-07-11,2018-07-11,2018-09-14,102,V,S,EG06,PG03,,Operations
100250,2018-07-12,2018-07-12,A,RFT,F,1.0,18ENG1,ENGR,ALPNC,124,130,70,2018-07-12,2018-07-12,2018-07-12,,,,H,EG08,PG03,102158.0,Operations
100250,2022-04-28,2022-04-28,A,RFT,F,1.0,19ENG2,ENGR,ALPNC,124,130,70,2018-07-12,2018-07-12,2022-04-28,,,,H,EG01,PG03,102158.0,Operations
100251,2018-07-13,2018-07-13,A,RFT,F,1.0,90PRO3,PROJ,NRTHP,122,120,90,2018-07-13,2018-07-13,2018-07-13,,,,S,EG04,PG05,,Operations
100251,2019-06-04,2019-06-04,L,RFT,F,1.0,90PRO3,PROJ,NRTHP,122,120,90,2018-07-13,2018-07-13,2018-07-13,,,,S,EG04,PG05,,Operations
100251,2019-08-03,2019-08-03,A,RFT,F,1.0,90PRO3,PROJ,NRTHP,122,120,90,2018-07-13,2018-07-13,2018-07-13,,,,S,EG04,PG05,,Operations
100251,2024-10-18,2024-10-18,L,RFT,F,1.0,90PRO3,PROJ,NRTHP,122,120,90,2018-07-13,2018-07-13,2018-07-13,,,,S,EG04,PG05,,Operations
100251,2024-11-25,2024-11-25,A,RFT,F,1.0,90PRO3,PROJ,NRTHP,122,120,90,2018-07-13,2018-07-13,2018-07-13,,,,S,EG04,PG05,,Operations
100251,2025-03-27,2025-03-27,T,RFT,F,1.0,90PRO3,PROJ,NRTHP,122,120,90,2018-07-13,2018-07-13,2018-07-13,2025-03-27,101,V,S,EG04,PG05,,Operations
100252,2018-07-13,2018-07-13,A,RFT,F,1.0,13CSR1,CSR,PRMRE,123,120,100,2018-07-13,2018-07-13,2018-07-13,,,,S,EG01,PG02,102934.0,Operations
100252,2019-05-11,2019-05-11,T,RFT,F,1.0,13CSR1,CSR,PRMRE,123,120,100,2018-07-13,2018-07-13,2018-07-13,2019-05-11,101,V,S,EG01,PG02,102934.0,Operations
100253,2018-07-13,2018-07-13,A,RFT,F,1.0,19ENG2,ENGR,NRTHP,104,200,100,2018-07-13,2018-07-13,2018-07-13,,,,H,EG01,PG05,102297.0,Operations
100253,2022-01-10,2022-01-10,A,RFT,F,1.0,20ENG3,ENGR,NRTHP,104,200,100,2018-07-13,2018-07-13,2022-01-10,,,,H,EG03,PG05,102297.0,Operations
100253,2023-08-17,2023-08-17,A,RFT,F,1.0,21ENG4,ENGR,NRTHP,104,200,100,2018-07-13,2018-07-13,2023-08-17,,,,H,EG06,PG05,102297.0,Operations
100253,2025-01-23,2025-01-23,A,RFT,F,1.0,22ENG5,ENGR,NRTHP,104,200,100,2018-07-13,2018-07-13,2025-01-23,,,,H,EG08,PG05,102297.0,Operations
100253,2025-03-31,2025-03-31,L,RFT,F,1.0,22ENG5,ENGR,NRTHP,104,200,100,2018-07-13,2018-07-13,2025-01-23,,,,H,EG08,PG05,102297.0,Operations
100253,2025-06-02,2025-06-02,A,RFT,F,1.0,22ENG5,ENGR,NRTHP,104,200,100,2018-07-13,2018-07-13,2025-01-23,,,,H,EG08,PG05,102297.0,Operations
100254,2018-07-13,2018-07-13,A,RFT,F,1.0,35IT3,IT,WSTMF,118,230,100,2018-07-13,2018-07-13,2018-07-13,,,,S,EG08,PG03,,Operations
100255,2018-07-16,2018-07-16,A,RFT,F,1.0,55TRD1,TRD,PRMRE,121,70,110,2018-07-16,2018-07-16,2018-07-16,,,,S,EG04,PG02,100548.0,Operations
100255,2019-05-22,2019-05-22,T,RFT,F,1.0,55TRD1,TRD,PRMRE,121,70,110,2018-07-16,2018-07-16,2018-07-16,2019-05-22,101,V,S,EG04,PG02,100548.0,Operations
100256,2018-07-17,2018-07-17,A,RFT,F,1.0,89PRO2,PROJ,PRMRE,118,140,100,2018-07-17,2018-07-17,2018-07-17,,,,H,EG06,PG02,101731.0,Operations
100256,2024-04-11,2024-04-11,A,RFT,F,1.0,61WHS2,WHSE,PRMRE,118,140,100,2018-07-17,2018-07-17,2024-04-11,,,,H,EG01,PG02,101731.0,Operations
100257,2018-07-17,2018-07-17,A,RFT,F,1.0,25HR1,HR,WSTMF,107,200,110,2018-07-17,2018-07-17,2018-07-17,,,,S,EG10,PG03,101805.0,Operations
100257,2021-01-28,2021-01-28,T,RFT,F,1.0,25HR1,HR,WSTMF,107,200,110,2018-07-17,2018-07-17,2018-07-17,2021-01-28,200,I,S,EG10,PG03,101805.0,Operations
100258,2018-07-18,2018-07-18,A,RFT,F,1.0,57TRD3,TRD,PRMRE,116,150,120,2018-07-18,2018-07-18,2018-07-18,,,,S,EG02,PG02,,Operations
100258,2022-09-19,2022-09-19,A,RFT,F,1.0,58TRD4,TRD,PRMRE,116,150,120,2018-07-18,2018-07-18,2022-09-19,,,,S,EG05,PG02,,Operations
100259,2018-07-18,2018-07-18,A,RFT,F,1.0,32IT1,IT,PRMRE,100,160,80,2018-07-18,2018-07-18,2018-07-18,,,,H,EG03,PG02,102626.0,Operations
100259,2018-08-02,2018-08-02,T,RFT,F,1.0,32IT1,IT,PRMRE,100,160,80,2018-07-18,2018-07-18,2018-07-18,2018-08-02,202,V,H,EG03,PG02,102626.0,Operations
100260,2018-07-18,2018-07-18,A,RFT,F,1.0,42SAL2,SALES,WSTMF,124,70,120,2018-07-18,2018-07-18,2018-07-18,,,,H,EG10,PG03,102457.0,Operations
100260,2019-04-25,2019-04-25,A,RFT,F,1.0,43SAL3,SALES,WSTMF,124,70,120,2018-07-18,2018-07-18,2019-04-25,,,,H,EG10,PG03,102457.0,Operations
100260,2019-08-04,2019-08-04,T,RFT,F,1.0,43SAL3,SALES,WSTMF,124,70,120,2018-07-18,2018-07-18,2019-04-25,2019-08-04,202,V,H,EG10,PG03,102457.0,Operations
100261,2018-07-19,2018-07-19,A,RFT,F,1.0,71MKT2,MKTG,PRMRE,122,210,80,2018-07-19,2018-07-19,2018-07-19,,,,H,EG10,PG02,101716.0,Operations
100261,2019-10-10,2019-10-10,T,RFT,F,1.0,71MKT2,MKTG,PRMRE,122,210,80,2018-07-19,2018-07-19,2018-07-19,2019-10-10,200,I,H,EG10,PG02,101716.0,Operations
100262,2018-07-19,2018-07-19,A,RFT,F,1.0,79ANL3,ANLYT,NRTHP,113,150,60,2018-07-19,2018-07-19,2018-07-19,,,,S,EG10,PG05,,Operations
100262,2019-11-02,2019-11-02,T,RFT,F,1.0,79ANL3,ANLYT,NRTHP,113,150,60,2018-07-19,2018-07-19,2018-07-19,2019-11-02,100,V,S,EG10,PG05,,Operations
100263,2018-07-20,2018-07-20,A,RFT,F,1.0,72MKT3,MKTG,PRMRE,123,10,100,2018-07-20,2018-07-20,2018-07-20,,,,S,EG09,PG02,102401.0,Operations
100263,2024-03-25,2024-03-25,A,RFT,F,1.0,20ENG3,ENGR,PRMRE,123,10,100,2018-07-20,2018-07-20,2024-03-25,,,,S,EG03,PG02,102401.0,Operations
100263,2026-01-09,2026-01-09,L,RFT,F,1.0,20ENG3,ENGR,PRMRE,123,10,100,2018-07-20,2018-07-20,2024-03-25,,,,S,EG03,PG02,102401.0,Operations
100264,2018-07-20,2018-07-20,A,RFT,F,1.0,02ADM2,ADMIN,NRTHP,109,250,30,2018-07-20,2018-07-20,2018-07-20,,,,H,EG04,PG05,101475.0,Operations
100265,2018-07-20,2018-07-20,A,RFT,F,1.0,34IT2,IT,WSTMF,100,210,110,2018-07-20,2018-07-20,2018-07-20,,,,S,EG08,PG03,101401.0,Operations
100265,2021-07-05,2021-07-05,A,RFT,F,1.0,35IT3,IT,WSTMF,100,210,110,2018-07-20,2018-07-20,2021-07-05,,,,S,EG08,PG03,101401.0,Operations
100266,2018-07-20,2018-07-20,A,RFT,F,1.0,79ANL3,ANLYT,NRTHP,103,230,100,2018-07-20,2018-07-20,2018-07-20,,,,S,EG10,PG05,102481.0,Operations
100266,2018-08-06,2018-08-06,T,RFT,F,1.0,79ANL3,ANLYT,NRTHP,103,230,100,2018-07-20,2018-07-20,2018-07-20,2018-08-06,100,V,S,EG10,PG05,102481.0,Operations
100267,2018-07-23,2018-07-23,A,RFT,F,1.0,62WHS3,WHSE,ALPNC,112,120,110,2018-07-23,2018-07-23,2018-07-23,,,,S,EG01,PG03,101486.0,Operations
100268,2018-07-23,2018-07-23,A,RFT,F,1.0,13CSR1,CSR,PRMRE,124,110,50,2018-07-23,2018-07-23,2018-07-23,,,,H,EG01,PG02,102338.0,Operations
100268,2019-12-03,2019-12-03,A,RFT,F,1.0,14CSR2,CSR,PRMRE,124,110,50,2018-07-23,2018-07-23,2019-12-03,,,,H,EG06,PG02,102338.0,Operations
100268,2020-08-25,2020-08-25,L,RFT,F,1.0,14CSR2,CSR,PRMRE,124,110,50,2018-07-23,2018-07-23,2019-12-03,,,,H,EG06,PG02,102338.0,Operations
100268,2020-12-05,2020-12-05,A,RFT,F,1.0,14CSR2,CSR,PRMRE,124,110,50,2018-07-23,2018-07-23,2019-12-03,,,,H,EG06,PG02,102338.0,Operations
100269,2018-07-24,2018-07-24,A,RFT,F,1.0,34IT2,IT,ALPNC,121,80,110,2018-07-24,2018-07-24,2018-07-24,,,,H,EG08,PG03,,Operations
100269,2019-04-11,2019-04-11,T,RFT,F,1.0,34IT2,IT,ALPNC,121,80,110,2018-07-24,2018-07-24,2018-07-24,2019-04-11,100,V,H,EG08,PG03,,Operations
100270,2018-07-25,2018-07-25,A,RFT,F,1.0,36IT3,IT,PRMRE,115,160,50,2018-07-25,2018-07-25,2018-07-25,,,,S,EG07,PG02,,Operations
100270,2020-09-27,2020-09-27,T,RFT,F,1.0,36IT3,IT,PRMRE,115,160,50,2018-07-25,2018-07-25,2018-07-25,2020-09-27,202,V,S,EG07,PG02,,Operations
100271,2018-07-25,2018-07-25,A,RFT,F,1.0,02ADM2,ADMIN,WSTMF,107,240,60,2018-07-25,2018-07-25,2018-07-25,,,,H,EG04,PG03,102828.0,Operations
100271,2023-07-09,2023-07-09,A,RFT,F,1.0,03ADM3,ADMIN,WSTMF,107,240,60,2018-07-25,2018-07-25,2023-07-09,,,,H,EG07,PG03,102828.0,Operations
100271,2023-09-23,2023-09-23,L,RFT,F,1.0,03ADM3,ADMIN,WSTMF,107,240,60,2018-07-25,2018-07-25,2023-07-09,,,,H,EG07,PG03,102828.0,Operations
